 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
324,6,5,1283.687,649.871,0,25.929,4.314,24.304,161.112,1188.601,2.799E-21
325,6,6,1277.439,631.995,0,30.866,3.738,17.164,91.028,543.930,0.000
326,6,7,1270.047,614.069,0,32.291,4.345,23.723,150.205,1060.444,0.000
327,6,8,1265.055,604.793,0,31.657,4.232,22.360,137.258,945.432,0.000
328,6,9,1264.359,598.541,0,33.422,4.126,20.965,121.886,782.317,5.134E-20
329,6,10,1261.203,593.117,0,31.505,4.278,23.196,147.412,1055.546,3.226E-5
330,6,11,1258.075,586.207,0,33.383,4.629,27.052,185.717,1442.647,0.000
331,6,12,1226.474,731.033,0,3.223,6.468,58.866,607.152,6627.032,0.004
332,6,13,1472.784,769.442,0,4.971,4.787,32.964,278.891,2646.051,0.007
333,6,14,1482.724,769.769,0,4.307,5.387,42.187,397.434,4101.576,8.077E-5
334,6,15,1485.638,761.833,0,4.526,6.330,53.005,510.464,5294.463,6.580E-4
335,6,16,1486.625,747.376,0,5.910,4.936,37.344,353.539,3733.889,6.489E-4
336,6,17,1484.174,727.338,0,4.816,5.133,39.593,372.210,3851.484,1.052
337,6,18,1484.448,720.861,0,5.178,4.720,33.786,302.877,3038.998,2.339E-6
338,6,19,1478.291,704.249,0,5.208,4.840,36.520,344.955,3612.798,0.484
339,6,20,1623.347,938.325,0,3.493,4.045,28.405,267.880,2860.016,6.971E-4
340,6,21,1628.436,928.247,0,5.033,5.012,40.887,412.161,4521.458,0.313
341,6,22,1634.781,923.157,0,4.843,4.383,31.247,290.559,3058.873,7.552E-14
342,6,23,1532.067,1001.878,0,4.356,8.383,79.581,807.403,8532.104,8.365E-6
343,6,24,1643.766,941.260,0,5.364,5.049,36.873,329.035,3274.248,2.832E-10
344,6,25,1652.685,937.758,0,4.919,5.560,38.755,310.208,2711.735,14.346
345,6,26,1751.324,1123.488,0,5.359,6.675,56.489,539.125,5532.121,27.362
346,6,27,1711.047,1092.520,0,5.540,6.191,48.624,439.420,4338.200,0.207
347,6,28,1780.199,1124.310,0,6.117,6.715,56.595,541.730,5593.549,1.236
348,6,29,1780.462,1122.000,0,6.653,6.613,51.254,442.777,4147.102,1.226E-9
349,6,30,1782.115,1125.237,0,7.294,6.689,56.416,534.644,5429.294,1.207E-13
350,6,31,1780.596,1127.003,0,7.345,6.059,45.660,390.683,3631.776,6.762E-17
351,6,32,1782.136,1127.004,0,6.994,6.533,53.748,504.514,5126.612,0.090
352,6,33,1781.472,1128.428,0,6.953,6.963,59.501,567.699,5792.353,4.709E-12
353,6,34,1749.137,1127.936,0,5.427,7.238,62.253,589.976,5942.126,8.897E-5
354,6,35,1829.356,1154.214,0,3.066,7.559,72.197,745.154,8007.443,0.206
355,6,36,1970.575,1312.423,0,4.615,6.482,52.097,469.947,4541.563,7.981
356,6,37,1987.975,1206.259,0,4.180,5.199,39.048,354.571,3551.014,0.037
357,6,38,1899.462,1446.261,0,5.459,4.155,27.651,241.116,2414.375,8.307E-6
358,6,39,1898.953,1445.322,0,5.898,5.315,40.147,366.779,3719.956,6.963
359,6,40,1906.401,1448.428,0,5.582,5.786,42.678,369.508,3559.195,0.025
360,6,41,1910.212,1443.543,0,7.085,5.154,34.810,284.032,2637.074,1.129E-10
361,6,42,1919.380,1434.563,0,6.398,4.004,24.283,194.609,1854.062,2.253E-4
362,6,43,1910.500,1438.572,0,7.117,4.309,30.575,283.427,2966.538,0.004
363,6,44,1907.214,1420.414,0,7.459,4.204,24.290,177.170,1529.219,8.073E-16
364,6,45,1982.037,1405.023,0,3.404,7.225,66.561,667.258,6998.480,13.658
365,6,46,1916.278,1490.203,0,3.767,6.936,58.387,557.768,5771.979,39.599
366,7,0,719.617,885.461,0,23.121,3.005,11.197,48.363,237.538,0.000
367,7,1,721.556,874.401,0,22.489,4.572,26.491,177.141,1307.759,0.000
368,7,2,726.035,867.162,0,23.458,4.140,20.787,117.333,718.641,2.841E-8
369,7,3,443.762,876.179,0,4.997,5.216,40.532,391.441,4193.118,4.211
370,7,4,248.855,1019.313,0,5.621,4.170,25.227,195.047,1768.273,0.088
371,7,6,245.003,927.995,0,7.399,7.371,68.378,704.095,7648.405,1.238E-21
372,7,7,331.717,1187.121,0,24.878,3.397,14.494,71.101,384.534,0.000
373,7,8,334.930,1172.103,0,23.588,3.556,16.482,91.767,589.574,0.000
374,7,9,337.820,1163.007,0,27.487,3.127,12.580,59.861,323.713,0.000
375,7,10,266.054,1330.282,0,4.080,6.225,52.057,503.619,5245.954,0.118
376,7,11,257.431,1320.983,0,3.680,6.369,54.717,536.434,5627.241,0.294
377,7,13,680.398,1396.028,0,3.206,7.195,67.838,695.413,7422.616,0.000
378,7,18,374.090,1033.846,0,3.954,6.434,54.834,530.900,5508.678,2.109
379,7,19,348.045,1031.603,0,8.230,5.875,46.057,436.116,4607.407,3.822E-13
380,7,20,573.932,1129.705,0,4.084,7.456,62.584,572.938,5601.485,12.492
381,7,21,655.907,1042.060,0,4.051,5.801,48.730,476.021,5000.224,1.010
382,7,22,651.973,1038.184,0,3.755,5.939,47.072,439.341,4484.657,0.015
383,7,23,551.337,963.985,0,3.613,6.819,61.381,615.190,6515.896,12.074
384,7,24,577.427,1126.940,0,4.745,6.261,50.018,452.107,4399.606,0.466
385,7,25,660.979,1040.057,0,4.940,6.238,52.863,514.927,5387.864,4.050
386,7,26,581.595,1104.174,0,3.492,6.115,51.111,489.388,5018.922,17.901
387,7,27,589.410,1081.027,0,3.518,7.260,67.485,690.234,7428.769,11.189
388,7,29,632.026,1120.599,0,3.222,7.518,71.481,741.837,8080.322,0.004
389,7,31,775.814,1050.577,0,4.746,7.453,66.452,642.231,6509.002,18.867
390,7,32,749.931,960.067,0,3.975,8.217,77.168,778.651,8224.884,37.703
391,7,33,785.116,985.868,0,3.613,7.766,71.796,720.234,7555.029,24.787
392,7,34,755.741,974.729,0,3.762,7.514,67.899,673.659,7057.325,22.515
393,7,35,715.289,1043.362,0,4.458,5.973,50.157,490.489,5180.128,27.654
394,7,36,768.802,1170.985,0,5.144,9.044,86.930,874.257,9112.047,2.210E-37
395,7,37,652.102,1036.018,0,3.808,7.020,56.322,490.771,4544.828,11.664
396,7,38,720.952,1236.252,0,3.555,7.308,67.101,676.250,7172.018,11.968
397,7,40,614.107,1263.929,0,4.692,8.422,79.774,809.772,8579.438,5.212E-13
398,7,41,498.701,1268.220,0,4.633,5.934,48.563,462.661,4760.062,24.885
399,7,42,509.374,1254.771,0,4.022,6.364,56.682,584.383,6437.377,3.222
400,7,43,574.325,1170.676,0,3.351,6.394,52.291,489.691,4960.379,0.312
401,7,44,481.614,1207.026,0,3.266,7.733,65.762,603.108,5868.587,12.380
402,7,45,411.162,1302.119,0,3.403,6.440,55.853,564.220,6150.470,32.238
403,7,46,303.018,1198.900,0,3.765,7.113,63.082,614.760,6336.400,34.839
404,7,47,374.983,1207.415,0,5.078,6.565,54.169,505.960,5103.508,2.729
405,7,48,442.525,1280.528,0,2.434,5.680,46.785,447.162,4601.502,2.601E-4
406,7,53,480.344,1222.618,0,4.526,6.261,49.070,439.041,4270.525,1.080E-8
407,8,0,424.022,899.406,0,4.567,4.952,38.472,371.076,3962.561,2.016E-38
408,8,1,431.641,896.796,0,5.436,5.185,40.166,378.892,3921.364,11.420
409,9,0,1200.153,926.020,0,6.453,4.747,34.683,314.290,3171.688,1.626E-9
410,9,1,1197.991,928.638,0,6.627,4.521,32.749,306.024,3235.951,7.453E-11
411,9,2,1194.343,927.556,0,4.340,5.785,49.126,495.863,5420.592,6.837
412,9,3,1190.682,913.172,0,6.121,5.112,39.301,368.797,3804.614,0.003
413,9,4,1182.740,887.615,0,5.366,5.326,38.722,336.599,3252.766,4.789E-14
414,9,5,1188.302,875.620,0,5.340,4.616,32.546,290.884,2943.237,1.181E-6
415,9,6,1193.715,854.978,0,5.760,6.811,58.013,552.537,5629.438,8.627E-7
416,9,7,1188.140,845.798,0,5.017,5.186,39.368,359.796,3605.112,9.585E-6
417,9,8,1190.948,829.383,0,6.625,4.385,30.963,283.097,2932.219,4.936E-8
418,9,9,1041.217,726.380,0,5.037,6.413,54.765,533.413,5572.443,0.436
419,9,10,976.933,672.397,0,5.675,5.695,46.204,445.654,4692.454,1.013
420,9,11,971.385,677.001,0,6.130,5.680,43.969,393.601,3807.598,0.290
421,9,12,960.489,673.153,0,6.309,4.589,33.384,310.343,3254.423,2.830
422,9,13,957.737,667.454,0,5.879,4.511,33.818,317.939,3290.662,0.007
423,9,14,799.487,709.683,0,20.104,5.134,33.047,246.784,2048.510,0.000
424,9,15,797.392,696.998,0,14.469,6.956,57.638,526.437,5123.220,0.000
425,9,16,786.585,678.194,0,20.840,5.242,34.123,257.659,2170.236,0.000
426,9,17,780.070,660.343,0,24.151,4.220,21.935,130.362,856.900,0.000
427,9,18,775.930,635.315,0,18.182,4.231,22.706,144.350,1056.733,0.000
428,9,19,772.659,610.636,0,22.242,3.391,14.287,69.104,370.735,0.000
429,9,20,613.071,724.202,0,2.893,6.667,55.606,526.660,5368.430,0.014
430,9,21,573.353,703.520,0,6.283,4.018,22.885,166.999,1443.639,10.623
431,9,22,576.734,698.209,0,6.089,4.947,37.301,352.665,3716.729,1.550E-27
432,9,23,575.391,697.767,0,4.650,6.615,58.409,588.090,6337.388,0.336
433,9,24,580.365,683.825,0,5.720,5.662,46.389,445.410,4611.652,1.929
434,9,25,582.357,686.462,0,6.169,4.900,36.944,345.440,3566.452,0.088
435,9,26,579.456,671.384,0,7.016,4.985,36.514,326.978,3242.802,3.088E-4
436,9,27,436.315,668.453,0,3.755,7.382,69.492,717.018,7746.332,1.445
437,9,28,266.778,783.499,0,8.826,5.394,36.719,290.987,2571.694,1.252
438,9,29,223.953,950.830,0,4.021,8.205,80.510,843.309,9125.424,0.000
439,9,30,256.342,819.879,0,3.897,6.222,53.302,521.707,5446.925,9.198
440,10,0,1457.588,1044.381,0,9.732,4.566,27.266,198.383,1674.889,8.449E-7
441,10,1,1453.692,1039.848,0,9.840,3.694,19.181,130.504,1089.933,7.475E-4
442,10,2,1457.743,1032.361,0,8.281,4.673,30.631,252.284,2405.182,5.981
443,10,3,1483.620,1030.848,0,4.417,7.471,65.547,626.683,6308.912,8.064E-41
444,10,6,1464.916,1071.818,0,3.827,5.926,45.225,398.528,3844.202,1.712
445,10,7,1620.010,961.511,0,5.856,4.850,32.508,268.437,2528.062,7.903
446,10,8,1609.674,957.563,0,7.119,4.894,32.880,267.552,2454.734,4.936E-8
447,10,9,1710.826,1089.247,0,5.625,6.399,52.528,487.757,4856.376,0.003
448,10,10,1782.099,1122.003,0,6.245,6.816,56.829,533.854,5413.698,2.353E-7
449,10,11,1866.311,1398.596,0,4.454,5.516,44.502,429.667,4532.498,0.204
450,10,12,1782.221,1122.077,0,7.004,7.011,62.043,619.101,6595.772,1.975E-24
451,10,13,1912.612,933.150,0,4.255,5.989,51.328,511.162,5459.261,3.605E-4
452,10,17,1857.246,916.362,0,4.641,5.913,47.990,453.786,4670.274,0.001
453,10,18,1623.918,951.099,0,5.332,5.488,42.536,393.569,4016.398,1.197
454,10,19,1622.073,944.416,0,5.353,4.547,34.425,334.168,3616.603,1.150
455,10,20,1824.249,930.004,0,2.877,6.224,54.405,535.039,5553.942,0.146
456,10,21,1889.094,888.959,0,2.898,6.520,61.353,651.119,7261.604,2.237E-27
457,10,22,1780.960,1120.076,0,6.423,7.240,62.336,592.930,6006.080,3.097E-6
458,10,23,1782.290,1123.113,0,6.374,7.124,63.453,630.343,6642.434,2.922E-5
459,10,24,1784.526,1124.016,0,6.550,6.921,60.540,590.000,6103.594,8.524E-8
460,10,25,1781.303,1121.919,0,7.361,7.173,59.357,542.604,5327.655,1.300E-13
461,10,26,1625.174,1249.614,0,4.599,7.332,63.211,596.458,5958.807,0.556
462,10,27,1570.735,1473.699,0,3.856,6.490,54.222,516.135,5290.362,1.368
463,10,28,1608.809,1483.008,0,3.954,7.129,66.970,698.494,7670.418,0.060
464,10,30,1685.723,1477.141,0,3.170,6.304,52.113,494.197,5075.437,0.576
465,10,31,1597.450,1372.417,0,3.097,6.880,59.698,569.534,5760.314,1.713
466,10,32,1575.616,1481.783,0,4.264,7.908,75.586,776.289,8288.443,11.763
467,10,33,1563.086,1573.389,0,2.986,7.444,66.666,665.968,7090.301,14.847
468,10,34,1544.066,1527.616,0,4.371,7.110,65.462,672.375,7307.870,2.311
469,10,35,1561.024,1700.138,0,3.489,7.493,73.305,784.806,8754.192,5.544
470,10,36,1473.354,1704.344,0,3.015,7.058,59.419,553.855,5500.375,12.369
471,10,38,1648.486,1775.013,0,3.567,7.103,64.624,654.894,7048.610,16.469
472,10,40,1442.027,1820.775,0,3.680,6.848,56.938,524.019,5159.158,30.935
473,10,41,1357.922,1826.579,0,4.058,7.189,60.221,558.070,5553.960,3.738
474,10,42,1261.340,1772.885,0,4.717,7.184,64.542,644.018,6794.480,5.589
475,10,44,1216.839,1897.960,0,3.973,7.450,66.284,643.724,6596.426,25.689
476,10,45,1168.859,1923.005,0,3.048,8.019,78.712,827.381,8993.076,2.745E-4
477,10,46,1049.248,1992.520,0,3.465,7.670,67.458,652.492,6737.670,39.110
478,10,47,1094.371,1941.719,0,3.020,6.796,61.112,614.253,6541.711,26.165
479,10,48,979.756,2017.128,0,3.325,7.303,62.774,594.019,5977.304,17.022
480,10,51,995.433,2036.014,0,3.331,5.896,51.148,524.560,5787.514,2.638
481,11,0,1782.360,1196.014,0,9.641,4.696,30.870,247.683,2237.645,5.577E-24
482,11,1,1794.212,1189.385,0,7.286,5.346,38.720,336.791,3288.432,8.451E-4
483,11,2,1794.306,1185.041,0,7.897,5.038,35.620,307.449,2992.163,1.592E-9
484,11,3,1784.507,1181.541,0,11.109,3.624,18.093,119.119,983.014,2.259E-35
485,11,4,1781.059,1122.409,0,5.911,5.621,42.331,374.166,3645.594,0.536
486,11,6,1775.699,1102.865,0,4.353,7.024,61.370,598.590,6209.836,0.006
487,11,7,1800.796,942.104,0,4.805,5.835,49.498,492.661,5286.219,0.089
488,11,8,1815.777,940.420,0,4.416,5.451,42.381,396.162,4092.482,6.267
489,11,9,1781.919,1121.492,0,7.017,6.708,56.170,532.240,5437.331,8.390E-9
490,11,10,1898.235,943.529,0,5.191,5.870,43.379,373.934,3569.115,2.148
491,11,11,1780.384,1123.604,0,7.782,6.429,51.510,468.785,4613.381,5.517E-7
492,11,12,1752.611,1116.081,0,4.801,6.082,46.719,417.262,4104.016,0.053
493,11,13,1782.603,1122.841,0,6.627,6.365,51.383,468.439,4614.560,3.065E-4
494,11,15,1781.468,1119.107,0,6.990,6.578,55.609,530.696,5413.545,2.002E-27
495,11,16,1469.049,1257.912,0,3.796,7.049,60.042,570.792,5823.741,9.676
496,11,17,1782.594,1117.918,0,6.785,6.178,51.311,496.408,5212.606,0.034
497,11,18,1781.377,1117.735,0,6.919,6.662,55.973,529.611,5363.062,1.767E-11
498,11,19,1782.105,1118.325,0,6.608,6.495,55.728,546.019,5740.814,0.127
499,11,20,1782.466,1119.155,0,6.665,6.855,61.401,618.601,6611.559,1.972E-9
500,11,21,1783.335,1123.545,0,7.078,7.255,66.745,676.703,7208.305,0.000
501,11,22,1708.733,1090.514,0,6.055,6.373,49.415,439.571,4310.056,0.984
502,11,23,1710.138,1090.940,0,5.536,6.845,54.042,473.360,4472.056,0.977
503,11,24,1738.947,1065.937,0,4.185,6.619,55.141,526.238,5438.823,9.587
504,11,25,1767.050,1009.009,0,3.526,6.655,54.598,504.637,5049.669,2.059
505,11,26,1783.672,1123.530,0,7.332,7.587,67.521,657.403,6772.342,1.473E-14
506,11,27,1782.293,1123.019,0,7.074,7.514,67.771,678.032,7226.805,2.909E-14
507,11,28,1807.314,1142.780,0,6.631,6.913,58.791,558.324,5671.594,3.132E-10
508,11,29,1807.093,1143.274,0,7.076,7.467,66.388,651.378,6778.939,3.234E-14
509,12,0,380.654,1277.524,0,29.693,3.186,12.553,56.738,286.431,6.624E-23
510,12,1,377.969,1263.026,0,28.329,2.888,10.404,43.533,205.580,0.000
511,12,2,380.746,1250.113,0,29.546,3.089,11.888,52.657,258.993,0.000
512,12,3,379.760,1227.773,0,31.024,2.945,10.640,43.796,198.626,0.000
513,12,4,360.567,1215.490,0,30.077,2.820,9.676,37.560,159.821,0.000
514,12,5,345.592,1201.273,0,39.207,3.167,12.028,51.052,234.455,0.000
515,12,6,338.765,1195.881,0,25.400,3.433,15.131,79.241,476.575,2.368E-43
516,12,7,256.273,1336.049,0,3.735,6.057,51.598,504.957,5286.711,5.472
517,13,0,1009.682,1411.274,0,3.894,6.130,53.329,535.412,5747.615,0.000
518,13,1,788.845,1155.395,0,5.954,4.812,36.985,350.651,3650.078,10.656
519,13,2,763.234,1169.549,0,4.441,5.923,48.728,473.739,5008.811,6.837
520,13,3,759.047,1156.401,0,5.696,5.005,36.970,340.059,3515.102,0.167
521,13,4,754.023,1141.938,0,5.930,5.522,41.502,371.907,3702.934,9.546
522,13,6,759.333,1198.253,0,4.443,5.974,47.055,433.072,4360.598,9.995
523,13,8,782.595,1111.634,0,4.633,5.312,42.754,417.688,4451.138,6.267
524,13,9,777.067,1099.838,0,4.708,5.171,38.258,348.000,3549.794,7.770
525,13,10,771.060,1096.465,0,4.996,6.902,61.828,628.346,6840.605,1.429
526,13,11,815.419,1102.525,0,6.706,5.350,39.509,350.847,3451.331,1.119E-6
527,13,12,762.591,1093.147,0,5.757,4.158,27.083,233.122,2330.750,7.949E-8
528,13,13,686.038,1147.923,0,4.694,6.372,53.606,513.193,5270.259,0.023
529,13,15,782.954,1064.354,0,6.005,4.712,31.016,258.665,2517.297,2.052E-10
530,13,17,711.563,1072.951,0,4.543,5.789,45.585,426.350,4400.675,0.078
531,13,18,778.612,849.027,0,4.339,7.284,63.526,611.274,6250.177,0.079
532,13,19,691.594,1061.726,0,4.322,6.666,51.853,453.444,4325.120,0.086
533,13,20,819.344,1325.867,0,3.870,7.318,62.532,583.882,5776.322,12.503
534,13,22,777.846,1327.676,0,4.324,6.163,48.749,442.410,4361.797,13.522
535,13,23,871.743,1389.912,0,4.948,6.201,51.547,495.509,5150.287,4.962
536,13,24,850.745,1514.936,0,4.457,7.682,69.840,687.818,7087.491,26.353
537,13,25,828.049,1645.873,0,4.076,7.562,71.488,733.001,7860.316,0.151
538,13,26,859.538,1713.117,0,3.746,5.258,37.107,313.977,2993.098,1.604E-20
539,13,27,850.337,1725.546,0,3.699,6.430,56.272,561.295,5957.715,15.267
540,13,28,1016.121,1711.418,0,5.115,5.115,37.842,345.070,3528.193,0.654
541,13,29,1016.856,1696.669,0,4.488,4.756,35.480,324.079,3251.054,0.024
542,13,31,1004.284,1698.347,0,4.603,5.881,47.297,440.771,4443.622,5.999
543,13,32,881.131,1712.697,0,3.755,8.021,74.642,747.185,7822.292,28.622
544,13,33,955.720,1735.695,0,3.779,7.907,70.751,687.433,7078.383,12.588
545,13,36,938.135,1766.228,0,2.136,6.327,53.767,517.357,5352.068,6.941E-6
546,13,37,1049.027,1673.968,0,3.949,8.195,79.214,818.022,8772.166,4.006
547,13,38,1269.419,1940.942,0,3.713,7.887,70.782,685.182,6985.048,7.520
548,13,39,1283.103,1935.790,0,5.127,5.113,38.724,358.802,3674.912,0.996
549,13,40,1292.717,1929.697,0,4.471,6.189,54.074,540.526,5755.508,10.922
550,13,41,1290.339,1918.595,0,5.024,5.703,46.617,444.850,4569.820,0.431
551,13,42,1281.971,1906.573,0,5.385,6.454,56.452,571.379,6226.939,0.002
552,13,44,1262.875,1966.948,0,3.797,7.617,67.562,652.372,6650.490,3.058
553,13,45,1294.260,1977.988,0,4.445,7.810,72.173,730.352,7790.724,13.520
554,13,47,1318.773,1981.242,0,3.432,7.019,63.686,637.608,6699.226,36.576
555,13,48,1292.250,1953.080,0,3.502,7.547,63.470,582.022,5710.152,51.257
556,13,49,1332.970,2020.942,0,3.986,6.713,56.420,540.993,5614.218,0.218
557,13,50,1253.691,2011.244,0,4.424,7.501,65.960,635.861,6514.756,7.091
558,14,0,1880.573,1613.393,0,5.565,4.801,32.731,278.152,2700.968,1.626E-9
559,14,1,1879.748,1606.966,0,6.237,5.142,36.979,321.424,3116.649,10.656
560,14,2,1871.904,1614.845,0,6.064,5.203,38.736,352.218,3588.135,2.104E-9
561,14,6,1772.757,2002.721,0,4.270,7.486,67.254,655.463,6707.302,8.358
562,14,10,1629.270,1671.965,0,3.358,6.637,54.085,504.892,5134.470,0.020
563,14,11,1657.780,1779.984,0,7.466,5.680,43.145,393.741,4019.364,7.068E-5
564,14,12,1656.950,1770.446,0,7.839,6.168,47.601,421.514,4091.101,2.961E-21
565,14,13,1664.199,1753.156,0,6.563,6.578,55.421,527.878,5388.105,3.728E-14
566,14,15,1456.931,1674.819,0,4.530,5.252,41.132,398.009,4272.469,0.591
567,14,16,1469.368,1667.799,0,4.796,5.725,47.752,462.774,4818.259,0.015
568,14,18,1991.928,1834.753,0,2.500,6.007,51.864,512.377,5390.766,1.108E-4
569,14,19,1865.077,1881.648,0,3.454,5.546,44.583,429.209,4529.149,3.984E-16
570,14,22,1546.084,1997.975,0,4.173,5.714,48.851,491.628,5328.193,13.564
571,14,23,1603.065,1822.920,0,3.384,7.898,78.183,837.114,9297.459,0.108
572,14,25,1652.074,1849.091,0,3.690,7.652,70.175,695.004,7210.105,14.673
573,14,26,1681.488,2039.070,0,2.661,6.454,51.376,467.982,4634.197,0.698
574,14,27,1700.092,2036.461,0,2.907,7.475,64.318,608.789,6163.131,19.544
575,14,32,1520.375,2026.070,0,5.077,5.981,48.691,465.890,4866.551,0.002
576,14,33,1507.345,2026.066,0,4.652,6.069,51.503,501.069,5204.881,0.333
577,14,34,1513.516,2024.399,0,4.826,6.158,53.447,532.947,5671.080,12.581
578,14,35,1376.864,2037.465,0,3.306,5.940,44.887,394.612,3832.619,2.997E-4
579,14,36,1459.991,2035.228,0,3.688,6.981,58.513,548.038,5486.201,10.478
580,14,38,1292.337,2017.867,0,4.094,6.308,52.244,496.558,5098.287,12.974
581,14,40,1171.001,2031.268,0,4.388,7.672,66.882,631.855,6305.035,8.118
582,15,0,580.749,1658.943,0,4.764,5.410,44.741,446.697,4844.944,0.039
583,15,2,515.994,1694.353,0,4.103,7.131,59.502,553.418,5542.421,2.291E-13
584,15,4,808.049,1362.019,0,3.668,7.274,62.945,606.700,6253.458,2.151E-25
585,15,6,888.245,1431.655,0,4.628,7.163,65.084,652.774,6899.602,0.549
586,15,8,1014.093,1410.299,0,4.313,6.325,54.063,522.792,5380.589,3.922E-8
587,15,10,1078.906,1181.099,0,5.690,6.468,54.550,525.455,5461.170,5.876
588,15,12,1037.472,1410.398,0,3.764,5.788,45.711,410.886,3949.970,7.531
589,15,13,855.566,1673.191,0,4.469,5.755,47.724,471.316,5077.176,4.233
590,15,14,946.864,1609.076,0,3.593,5.713,43.610,396.965,4015.500,11.258
591,15,16,1114.587,1918.981,0,9.260,4.267,25.301,187.621,1621.801,5.860E-24
592,15,17,1113.775,1915.686,0,9.539,3.345,18.001,138.213,1303.768,1.282E-5
593,15,18,1093.951,1905.411,0,8.366,4.079,25.555,207.604,1945.076,1.869E-23
594,15,19,1083.397,1880.968,0,6.332,4.426,28.066,223.402,2042.873,1.914E-26
595,15,20,1060.197,1965.148,0,4.069,7.737,69.188,670.798,6856.127,0.199
596,15,22,1234.471,2005.845,0,3.367,7.382,61.723,566.354,5553.589,5.246
597,15,23,1422.395,1943.717,0,4.877,5.645,44.644,424.788,4459.977,0.216
598,15,24,1424.000,1920.781,0,5.258,6.694,58.116,568.086,5900.976,4.682
599,15,25,1422.210,1858.078,0,2.570,7.282,65.785,642.926,6594.978,0.025
600,15,26,1462.134,1779.928,0,4.007,8.552,82.650,843.598,8891.786,1.107E-23
601,15,27,1659.812,1815.832,0,4.068,6.335,52.382,491.209,4955.473,7.524
602,15,32,1500.678,1719.241,0,4.188,7.701,69.473,682.276,7065.453,34.302
603,15,33,1615.930,1853.349,0,3.380,6.759,55.797,513.022,5052.258,18.274
604,15,38,1613.521,1861.494,0,4.425,6.519,55.163,532.944,5520.851,10.185
605,15,40,1437.991,1884.974,0,3.742,7.500,64.740,613.905,6199.296,26.018
606,15,41,1431.065,1891.036,0,3.603,8.036,75.505,760.642,7978.911,10.819
607,15,42,1452.757,1988.923,0,3.590,5.516,44.214,422.647,4400.806,0.298
608,15,44,1293.912,1910.456,0,4.221,5.583,46.092,454.147,4844.208,0.406
609,15,45,1293.627,1925.780,0,5.196,4.845,34.933,313.008,3150.089,0.974
610,15,46,1292.014,1928.980,0,5.079,6.629,59.036,589.772,6221.156,18.182
611,15,47,1139.921,2035.989,0,2.649,7.179,63.745,630.774,6641.856,3.646
612,15,48,959.982,2035.070,0,2.470,8.359,77.914,779.857,8197.424,0.356
613,15,51,839.843,2033.202,0,2.920,8.667,81.582,811.229,8379.384,0.116
614,15,55,884.666,1838.570,0,3.403,6.806,58.557,568.119,5904.834,20.581
615,15,56,958.965,1960.435,0,4.584,6.686,58.680,581.059,6103.473,0.919
616,15,57,804.441,2033.955,0,2.903,7.578,66.792,638.265,6432.058,0.694
617,15,58,929.477,2033.081,0,3.116,7.192,63.433,628.442,6657.074,13.982
618,15,59,860.997,2021.191,0,3.001,7.994,74.693,764.072,8245.179,8.903
619,15,60,806.340,1921.042,0,4.277,8.654,82.683,841.048,8922.339,0.012
620,16,0,1419.335,1687.178,0,11.974,3.944,20.510,130.771,985.946,0.000
621,16,1,1423.430,1689.701,0,9.866,3.517,17.769,118.339,963.981,7.475E-4
622,16,2,1423.658,1687.400,0,8.717,4.600,30.708,260.312,2528.803,5.981
623,16,3,1426.004,1674.578,0,8.365,3.716,21.089,161.056,1481.148,2.259E-35
